Index,Ticker,AveragePriceTarget,NumRatings,ClosingPrice,MarketCap,ExpectedGrowthRate,OverallRecommendation,ProjectedMarketCap,TotalRevenue,NormEBITDA,ReturnOnAssets,ChangeNormEBITDA,ChangeRevenue,OperatingCashFlow,ChangeOCF,Sector
1810,STN,63.99,10,57.81,6403382612.113953,0.107,1,7088544551.610146,5677200000.0,672900000.0,0.04496,5800000.0,1100400000.0,304300000.0,0.0,Industrials
1811,STNE,13.0,12,8.97,2719309400.951385,0.449,1,3940279321.9785566,9016344000.0,4780831000.0,0.051170003,0.0,4439876000.0,1683685000.0,0.0,Technology
1812,STNG,75.5,8,55.5,3276520200.0,0.36,1,4456067472.0,1562873000.0,1067659000.0,0.07032,-17848000.0,1022087000.0,769333000.0,0.0,Energy
1816,STVN,27.0,7,25.58,6771025979.804993,0.056,0,7150203434.674072,983680000.0,257888000.0,0.07211,40488000.0,139800000.0,103312000.0,12000.0,Healthcare
1817,STXS,5.25,6,1.85,141835979.42790985,1.838,1,402530509.61640817,28147000.0,-18347000.0,-0.18718,429000.0,-6873862.0,-8415000.0,0.0,Healthcare
1818,STZ,257.5,18,221.44,40855237570.43457,0.163,1,47514641294.415405,8820700000.0,2539500000.0,0.07649,0.0,631900000.0,2756900000.0,0.0,Consumer Defensive
1819,SUI,160.5,10,139.31,18026295754.089355,0.152,1,20766292708.710938,2934500000.0,1191900000.0,0.02479,-900000.0,674127000.0,734900000.0,0.0,Real Estate
1820,SUM,34.5,14,26.19,3101629383.2473755,0.317,1,4084845897.7367935,2412522000.0,478199000.0,0.037750002,0.0,2853000.0,284098000.0,0.0,Basic Materials
1821,SUMO,12.02,6,11.98,1437755685.0624084,0.003,0,1442068952.1175957,300668000.0,-106269000.0,-0.13364,0.0,58543000.0,-27358000.0,0.0,Technology
1822,SUN,48.5,8,44.43,3721603266.842529,0.092,0,4063990767.392041,25729000000.0,857000000.0,0.0769,187000000.0,8133000000.0,561000000.0,0.0,Energy
1823,SUPN,42.5,4,35.87,1950499344.9192047,0.185,1,2311341723.7292576,667238000.0,152846000.0,0.01859,2913000.0,87463000.0,116826000.0,0.0,Healthcare
1825,SVM,4.65,4,3.86,706553649.9178162,0.205,1,851397148.1509684,217923000.0,89082000.0,0.03411,-8958000.0,25818000.0,91307000.0,-16071000.0,Basic Materials
1826,SWAV,235.0,10,231.0,8348871300.0,0.017,0,8490802112.1,489733000.0,127570000.0,0.15438,0.0,252587000.0,117732000.0,0.0,Healthcare
1827,SWI,11.0,7,8.38,1354811378.501892,0.313,1,1778867339.9729843,719367000.0,161429000.0,0.02026,0.0,735000.0,154506000.0,0.0,Technology
1828,SWIM,5.5,8,2.48,290460082.2339058,1.218,1,644240462.394803,695736000.0,71114000.0,0.03852,0.0,65280000.0,32309000.0,0.0,Industrials
1829,SWKS,122.5,18,112.48,17901529074.426025,0.089,0,19494765162.049946,5485500000.0,2153700000.0,0.10509,-91600000.0,376400000.0,1616300000.0,191700000.0,Technology
1830,SWN,7.0,17,5.12,5650329637.545288,0.367,1,7724000614.524408,15002000000.0,8545000000.0,0.091129996,0.0,8335000000.0,3154000000.0,0.0,Energy
1831,SWTX,52.5,6,24.75,1546845300.0,1.121,1,3280858881.3,0.0,-279909000.0,-0.32403,765000.0,0.0,-161563000.0,0.0,Healthcare
1832,SYK,284.0,18,288.03,109198504588.7246,-0.014,0,107669725524.48244,18449000000.0,4241000000.0,0.06184,0.0,1341000000.0,2624000000.0,0.0,Healthcare
1833,SYNA,150.0,11,100.69,4056971371.368408,0.49,1,6044887343.338928,1739700000.0,544500000.0,0.08986,145200000.0,400100000.0,410500000.0,-25900000.0,Technology
1834,SYNH,39.0,10,34.93,3606208161.506653,0.117,1,4028134516.402931,5393082000.0,699655000.0,0.03497,-335000.0,180112000.0,426981000.0,0.0,Healthcare
1836,TAC,11.91,7,8.76,2344447691.3358765,0.36,1,3188448860.216792,2976000000.0,1159000000.0,0.037,0.0,255000000.0,877000000.0,0.0,Utilities
1837,TALK,1.5,4,0.69,110450100.9106636,1.174,1,240118519.37978268,119567000.0,-69533000.0,-0.25346002,0.0,5896000.0,-61077000.0,0.0,Healthcare
1838,TALO,23.0,5,15.22,1923351433.7444303,0.511,1,2906184016.387834,1651980000.0,1252766000.0,0.13113,0.0,407440000.0,709739000.0,0.0,Energy
1841,TASK,24.0,8,13.1,1278228659.6217957,0.832,1,2341714904.4271297,960489000.0,134282000.0,0.07221,0.0,199786000.0,147095000.0,0.0,Technology
1842,TAST,3.5,4,2.65,149234490.37060738,0.321,1,197138761.7795724,1730440000.0,54425000.0,-0.01398,0.0,78070000.0,20804000.0,0.0,Consumer Cyclical
1843,TBLA,5.0,6,2.44,721449456.9187164,1.049,1,1478249937.22645,1401150000.0,77556000.0,-0.0051599997,0.0,22692000.0,53484000.0,0.0,Communication Services
1844,TBPH,11.0,8,11.09,701171913.6474609,-0.008,0,695562538.3382813,51346000.0,-70574000.0,-0.10069,26000.0,-3965000.0,-186991000.0,0.0,Healthcare
1845,TCOM,46.0,17,36.74,23578042449.32276,0.252,1,29519709146.552097,20039000000.0,4149000000.0,-0.00119,948000000.0,16000000.0,2641000000.0,0.0,Consumer Cyclical
1847,TCRR,3.0,7,1.43,56119203.94155979,1.098,1,117738089.86939244,0.0,-96915000.0,-0.23299,0.0,0.0,-101461000.0,0.0,Healthcare
1849,TDC,47.0,9,40.23,4117620913.1469727,0.168,1,4809381226.555664,1795000000.0,225000000.0,0.0349,-27000000.0,-122000000.0,419000000.0,0.0,Technology
1850,TDCX,12.55,4,8.41,1253560937.2558594,0.492,1,1870312918.3857424,664120000.0,183654000.0,0.13939999,0.0,108922000.0,165352000.0,0.0,Industrials
1851,TDG,800.0,15,722.62,40164520044.60449,0.107,1,44462123689.37717,5429000000.0,2594000000.0,0.07782,262000000.0,631000000.0,1046000000.0,98000000.0,Industrials
1852,TDUP,4.0,11,2.18,213600330.54099083,0.835,1,391956606.5427182,288379000.0,-77411000.0,-0.17061001,0.0,36587000.0,-52105000.0,0.0,Consumer Cyclical
1853,TDY,500.5,6,433.74,20329870456.27441,0.154,1,23460670506.54067,5458600000.0,1188500000.0,0.04271,0.0,844300000.0,486800000.0,0.0,Technology
1854,TEAM,175.0,15,156.99,40865440369.903564,0.115,1,45564966012.44248,2802882000.0,292890000.0,-0.0626,737680000.0,713750000.0,855007000.0,-28489000.0,Technology
1855,TECH,101.88,12,74.04,11622058943.710327,0.376,1,15991953106.54541,1105599000.0,419079000.0,0.07711,21420000.0,174567000.0,296310000.0,-28962000.0,Healthcare
1856,TEL,136.0,15,124.49,39914106609.15967,0.092,0,43586204417.202354,16281000000.0,3675000000.0,0.083950005,-95000000.0,1358000000.0,2517000000.0,49000000.0,Technology
1857,TELA,16.5,4,10.94,214844087.7593994,0.508,1,323984884.3411743,29463000.0,-29144000.0,-0.31359,1187000.0,11955000.0,-40748000.0,0.0,Healthcare
1858,TELL,2.0,5,1.18,664951229.3223038,0.695,1,1127092333.701305,391926000.0,9032000.0,-0.01085,0.0,320651000.0,-22534000.0,0.0,Energy
1859,TENB,51.0,14,44.99,5280116576.98822,0.134,1,5987652198.304642,683191000.0,-44094000.0,-0.02991,0.0,142061000.0,131151000.0,0.0,Technology
1860,TER,115.0,19,101.23,16056900672.470093,0.136,1,18240639163.926025,3155045000.0,976999000.0,0.14891,-8020000.0,-547836000.0,577923000.0,0.0,Technology
1861,TERN,14.0,5,11.03,546164775.7777214,0.269,1,693083100.4619285,1000000.0,-49348000.0,-0.19826001,1032000.0,-1000000.0,-49109000.0,0.0,Healthcare
1862,TEVA,10.0,8,9.2,10219267935.333618,0.087,0,11108344245.707644,14925000000.0,3908000000.0,-1.0,-197000000.0,-953000000.0,1590000000.0,0.0,Healthcare
1863,TEX,56.0,13,42.88,2894400072.0977783,0.306,1,3780086494.1596985,4417700000.0,463200000.0,0.07658,0.0,530900000.0,261200000.0,0.0,Industrials
1864,TFII,130.11,18,112.03,9920682105.9021,0.161,1,11517911924.952335,8812491000.0,1351022000.0,0.103760004,-15881000.0,1592062000.0,971645000.0,0.0,Industrials
1865,TFPM,16.56,8,15.55,3122175812.69632,0.065,0,3325117240.5215807,151885000.0,119565000.0,0.03079,52358000.0,1464000.0,118376000.0,0.0,Basic Materials
1866,TFX,280.0,13,262.17,12520794152.285769,0.068,0,13372208154.6412,2791041000.0,745022000.0,0.048449997,0.0,-18522000.0,342141000.0,0.0,Healthcare
1867,TGB,2.4,6,1.66,478654323.8154144,0.446,1,692134152.2370893,391609000.0,84766000.0,0.02728,0.0,-41669000.0,81266000.0,0.0,Basic Materials
1868,TGI,12.62,9,11.06,719017263.2795334,0.141,1,820398697.4019476,1459942000.0,169349000.0,0.04344,-20833000.0,-409777000.0,-79326000.0,57690000.0,Industrials
1869,TGLS,42.0,4,40.22,1917480514.196777,0.044,0,2001849656.8214352,716570000.0,264951000.0,0.22096,7952000.0,219785000.0,141920000.0,0.0,Basic Materials
1870,TGNA,23.0,4,16.72,3737789286.499024,0.376,1,5143198058.222657,3279245000.0,1128344000.0,0.07965,0.0,288152000.0,812151000.0,0.0,Communication Services
1871,TGT,180.0,20,165.24,76070549888.85498,0.089,0,82840828828.96307,109120000000.0,6596000000.0,0.05548,0.0,3115000000.0,4018000000.0,0.0,Consumer Defensive
1872,TH,20.0,4,12.54,1266088556.148529,0.595,1,2019411247.056904,501985000.0,238973000.0,0.16978,-3059000.0,210648000.0,305612000.0,0.0,Industrials
1873,THC,71.0,18,60.84,6228738375.621796,0.167,1,7268937684.350636,19174000000.0,3479000000.0,0.061680004,0.0,-311000000.0,1083000000.0,0.0,Healthcare
1874,THO,89.0,7,76.57,4097949813.6672974,0.162,1,4761817683.4814,16312525000.0,1387190000.0,0.09101,-304095000.0,3995145000.0,877522000.0,-112731000.0,Consumer Cyclical
1875,THRM,76.0,4,56.4,1872372890.6562805,0.348,1,2523958656.604666,1204656000.0,100776000.0,0.03175,0.0,158506000.0,14947000.0,0.0,Consumer Cyclical
1876,THRN,7.0,4,4.71,251926127.0403862,0.486,1,374362224.7820139,185246025.0,15680389.0,0.01021,2342033.0,43485337.0,5221904.0,0.0,Consumer Defensive
1877,THRX,22.0,5,9.78,378617041.6624069,1.249,1,851509726.6987531,0.0,-27334000.0,-0.18018,50000.0,0.0,-32945000.0,0.0,Healthcare
1878,THS,50.5,6,51.69,2900279301.945877,-0.023,0,2833572878.001122,3454000000.0,296700000.0,0.014359999,84600000.0,-873600000.0,-150700000.0,0.0,Consumer Defensive
1880,TIGO,18.5,4,18.35,3135831565.1893616,0.008,0,3160918217.7108765,5625000000.0,2243000000.0,0.04285,4000000.0,1007000000.0,1284000000.0,0.0,Communication Services
1882,TITN,44.5,4,26.92,611269749.732399,0.653,1,1010428896.3076556,2209306000.0,167382000.0,0.090150006,0.0,497400000.0,10816000.0,0.0,Industrials
1883,TIXT,26.0,12,19.54,5391183796.278564,0.331,1,7175665632.846769,2468000000.0,580000000.0,0.05639,-2000000.0,274000000.0,437000000.0,0.0,Technology
1884,TJX,89.5,20,78.04,90637999511.96094,0.147,1,103961785440.2192,49936000000.0,5825000000.0,0.09759,-140000000.0,1386018000.0,4084000000.0,0.0,Consumer Cyclical
1885,TKR,94.0,8,74.97,5633755687.731934,0.254,1,7064729632.415845,4496700000.0,833600000.0,0.0749,3800000.0,363800000.0,463800000.0,0.0,Industrials
1886,TLRY,3.0,11,2.44,1507534476.313202,0.23,1,1854267405.8652384,628372000.0,-197169000.0,-0.023810001,-99605000.0,115287000.0,-56216000.0,27758000.0,Healthcare
1887,TLS,3.88,4,2.33,166159526.87924194,0.665,1,276655612.25393784,242433000.0,-33423000.0,-0.13922,0.0,-25546000.0,16508000.0,0.0,Technology
1888,TMCI,30.0,5,25.85,1580885208.3292007,0.161,1,1835407726.870202,141838000.0,-31801000.0,-0.14526,0.0,47419000.0,-30648000.0,0.0,Healthcare
1889,TMDX,76.5,4,72.52,2486188540.914917,0.055,0,2622928910.6652374,93459000.0,-28961000.0,-0.11079001,0.0,63197000.0,-45817000.0,0.0,Healthcare
1890,TMHC,36.5,8,37.15,4023308015.25116,-0.017,0,3954911778.9918895,8224917000.0,1469117000.0,0.10752,72644000.0,723652000.0,1107772000.0,0.0,Consumer Cyclical
1891,TMQ,0.86,5,0.59,87884621.37344742,0.458,1,128135777.96248633,0.0,-6938000.0,-0.0287,-509000.0,0.0,-3340000.0,595000.0,Basic Materials
1892,TNDM,51.0,14,41.12,2653395403.0765533,0.24,1,3290210299.814926,801217000.0,-74356000.0,-0.02063,-43586000.0,98418000.0,50464000.0,0.0,Healthcare
1893,TNET,84.5,4,80.53,4889370822.885132,0.049,0,5128949993.206503,4885000000.0,647000000.0,0.09238,0.0,345000000.0,562000000.0,0.0,Industrials
1895,TNK,51.0,7,40.22,1363458041.381836,0.268,1,1728864796.472168,1063111000.0,352143000.0,0.029000001,-3378000.0,520744000.0,193265000.0,0.0,Energy
1896,TNL,52.0,7,37.75,2952684200.0,0.377,1,4065846143.4,3567000000.0,826000000.0,0.068179995,0.0,433000000.0,442000000.0,0.0,Consumer Cyclical
1897,TNP,18.85,4,18.31,563050793.5771942,0.029,0,579379266.5909328,546120000.0,125159000.0,0.02624,0.0,314280000.0,288529000.0,0.0,Energy
1899,TOL,67.0,11,58.55,6544309064.7239685,0.144,1,7486689570.04422,10275558000.0,1662675000.0,0.08585,154049000.0,1485197000.0,909750000.0,-77066000.0,Consumer Cyclical
1900,TOST,23.5,14,16.37,8484178554.954529,0.436,1,12183280404.914703,2731000000.0,-455000000.0,-0.14382,0.0,1026000000.0,-156000000.0,0.0,Technology
1901,TPB,37.0,4,20.5,360037400.0,0.805,1,649867507.0,415013000.0,80813000.0,0.0799,0.0,-30458000.0,30273000.0,0.0,Consumer Defensive
1902,TPH,22.0,5,25.28,2571961989.858628,-0.13,0,2237606931.1770062,4348533000.0,798557000.0,0.102749996,28010000.0,366298000.0,444276000.0,0.0,Consumer Cyclical
1903,TPIC,16.0,11,12.14,537559215.2023315,0.318,1,708503045.636673,1522741000.0,30106000.0,-0.01123,45480000.0,-209842000.0,-62272000.0,0.0,Industrials
1904,TPR,52.0,19,40.49,9558717636.245728,0.284,1,12273393444.939514,6684500000.0,1259600000.0,0.09328,-95100000.0,938200000.0,647500000.0,-205700000.0,Consumer Cyclical
1905,TPX,45.0,11,36.67,6579991131.439209,0.227,1,8073649118.275909,4921200000.0,807300000.0,0.096540004,0.0,-9600000.0,378800000.0,0.0,Consumer Cyclical
1906,TREE,45.0,9,24.32,311643772.089386,0.85,1,576540978.3653641,984992000.0,20898000.0,-0.01418,0.0,-113507000.0,42967000.0,0.0,Financial Services
1907,TREX,58.0,18,47.5,5212555000.0,0.221,1,6364529655.0,1106043000.0,321879000.0,0.17674999,0.0,-90909000.0,216220000.0,0.0,Industrials
1908,TRGP,95.0,15,75.28,17041510325.90332,0.262,1,21506386031.28999,20929800000.0,2769600000.0,0.06217,0.0,3980000000.0,2380800000.0,0.0,Energy
1909,TRHC,6.5,7,5.28,141877301.63769722,0.231,1,174650958.3160053,299516000.0,-24640000.0,-0.073979996,0.0,-31744000.0,7357000.0,0.0,Healthcare
1910,TRIP,25.0,15,19.14,2754456605.2836914,0.306,1,3597320326.5005007,1492000000.0,208000000.0,0.01922,0.0,590000000.0,400000000.0,0.0,Consumer Cyclical
1911,TRMB,62.0,8,49.16,12124084569.088013,0.261,1,15288470641.619984,3676300000.0,743200000.0,0.04724,0.0,17200000.0,391200000.0,0.0,Technology
1912,TRMR,11.0,5,5.23,373469615.28202057,1.103,1,785406600.9380893,335250000.0,95748000.0,0.036459997,0.0,-6695000.0,83008000.0,0.0,Communication Services
1913,TRN,28.0,4,23.52,1929726661.5577693,0.19,1,2296374727.2537456,1977300000.0,460300000.0,0.013300001,276400000.0,461300000.0,-12800000.0,0.0,Industrials
1914,TRNO,70.0,13,63.62,5286262055.249023,0.1,0,5814888260.773926,276212000.0,176926000.0,0.022650002,0.0,54282000.0,143210000.0,0.0,Real Estate
1915,TROW,99.0,12,109.59,24604488437.805176,-0.097,0,22217853059.33808,6488400000.0,3026500000.0,0.12918,645800000.0,-1183500000.0,2359400000.0,0.0,Financial Services
1916,TROX,18.0,10,13.8,2198698830.389023,0.304,1,2867103274.827286,3454000000.0,823000000.0,0.0672,15000000.0,-118000000.0,598000000.0,0.0,Basic Materials
1917,TRP,46.13,18,40.54,41796336192.53955,0.138,1,47564230587.11001,14977000000.0,9827000000.0,0.03507,-36000000.0,1590000000.0,6375000000.0,0.0,Energy
1918,TRU,80.0,17,60.33,11717413615.631104,0.326,1,15537290454.326843,3709900000.0,1160800000.0,0.03898,23700000.0,749700000.0,297200000.0,0.0,Industrials
1919,TRUE,3.25,4,2.23,197787621.6917038,0.457,1,288176564.80481243,161524000.0,14315000.0,-0.10451999,0.0,-70174000.0,-29137000.0,0.0,Communication Services
1920,TRUP,67.5,8,40.06,1685099921.7666626,0.685,1,2839393368.1768265,905179000.0,-29008000.0,-0.04086,0.0,206188000.0,-8000000.0,0.0,Financial Services
1921,TRVG,2.0,9,1.47,531084526.8163605,0.361,1,722806040.9970666,535004000.0,70578000.0,0.052729998,0.0,173539000.0,66268000.0,0.0,Communication Services
1923,TS,46.0,9,28.42,16775417514.473877,0.619,1,27159400955.933205,11762526000.0,3854845000.0,0.1171,0.0,5241319000.0,1167217000.0,0.0,Energy
1924,TSCO,254.0,19,234.53,26329744842.956543,0.083,0,28515113664.921936,14204717000.0,1778005000.0,0.11033,0.0,1473612000.0,1356979000.0,0.0,Consumer Cyclical
1925,TSE,28.0,7,20.42,714269140.6686783,0.371,1,979262991.856758,4965500000.0,219800000.0,0.016280001,200700000.0,138000000.0,43500000.0,0.0,Basic Materials
1928,TSVT,28.0,6,9.94,502901356.7700386,1.817,1,1416673122.0211987,91496000.0,-251143000.0,-0.42161998,0.0,36974000.0,-237134000.0,0.0,Healthcare
1929,TT,185.0,18,170.49,39054999372.2666,0.085,0,42374674318.90926,15991700000.0,2737100000.0,0.08366,17900000.0,1855300000.0,1504000000.0,0.0,Industrials
1930,TTD,73.0,17,58.64,28704925210.34619,0.245,1,35737631886.88101,1577795000.0,167118000.0,-0.00214,-961000.0,381328000.0,548734000.0,0.0,Technology
1931,TTEC,58.5,6,36.68,1764352030.6793213,0.595,1,2814141488.933517,2443707000.0,311728000.0,0.05704,-7450000.0,170645000.0,137048000.0,0.0,Technology
1932,TTEK,185.0,5,139.97,7450001293.972778,0.322,1,9848901710.632011,3504048000.0,467516000.0,0.08156,80133000.0,290535000.0,278960000.0,-57228000.0,Industrials
1933,TTGT,46.0,9,35.32,1036143979.0473938,0.302,1,1349059460.7197068,297488000.0,83911000.0,0.049629997,0.0,34061000.0,90702000.0,0.0,Communication Services
1934,TTMI,16.0,5,12.72,1304893947.3934174,0.258,1,1641556585.820919,2495046000.0,314577000.0,0.03203,96810000.0,246306000.0,272873000.0,0.0,Technology
1935,TTWO,130.0,19,120.98,20913451208.143063,0.075,0,22481960048.75379,3504800000.0,685158000.0,-0.00419,-63412000.0,132028000.0,274584000.0,16600000.0,Communication Services
1936,TU,23.81,11,20.8,29756269910.146484,0.145,1,34070929047.117725,18292000000.0,6318000000.0,0.03619,0.0,1454000000.0,4811000000.0,0.0,Communication Services
1937,TVTX,36.5,12,20.83,1413382150.8232117,0.752,1,2476245528.2422667,212018000.0,-211231000.0,-0.1927,33079000.0,-15472000.0,-186291000.0,0.0,Healthcare
1938,TW,82.0,12,73.3,17134901913.391111,0.119,1,19173955241.08465,1188781000.0,606105000.0,-1.0,0.0,112334000.0,632822000.0,0.0,Financial Services
1939,TWKS,10.0,10,7.15,2251098937.225388,0.399,1,3149287413.178318,1296238000.0,-12256000.0,-0.01865,0.0,226293000.0,89389000.0,0.0,Technology
1940,TWLO,88.0,19,59.32,10935048743.743896,0.483,1,16216677286.972198,3826321000.0,-577465000.0,-0.050279997,0.0,984482000.0,-254368000.0,0.0,Communication Services
1941,TWNK,27.5,10,25.18,3360875360.733032,0.092,0,3670075893.920471,1358207000.0,312320000.0,0.03827,0.0,216171000.0,248802000.0,0.0,Consumer Defensive
1942,TWOU,11.25,12,6.11,483240497.1196671,0.841,1,889645755.1973071,963080000.0,43068000.0,-0.02763,4205000.0,17398000.0,10927000.0,0.0,Consumer Defensive
1943,TWST,32.0,7,13.38,760762722.5069046,1.392,1,1819744432.236516,203565000.0,-215504000.0,-0.17503999,31542000.0,71232000.0,-131802000.0,-7417000.0,Healthcare
1944,TX,48.0,11,38.93,7642270499.908447,0.233,1,9422919526.387115,16414466000.0,3516292000.0,0.1495,0.0,323722000.0,2752943000.0,0.0,Basic Materials
1945,TXG,57.5,12,51.32,5956507084.579468,0.12,1,6671287934.729004,516409000.0,-128489000.0,-0.0892,33006000.0,25919000.0,-33606000.0,0.0,Healthcare
1946,TXRH,105.0,19,109.11,7312279465.904236,-0.038,0,7034412846.199875,4014919000.0,460273000.0,0.07985,0.0,550973000.0,511725000.0,0.0,Consumer Cyclical
1947,TXT,85.0,11,67.89,14068844573.516846,0.252,1,17614193406.04309,12869000000.0,1520000000.0,0.0432,0.0,487000000.0,1488000000.0,-2000000.0,Industrials
1948,TYL,440.0,14,347.72,15049634600.83313,0.265,1,19037787770.05391,1850204000.0,388013000.0,0.03354,12969000.0,257917000.0,381455000.0,0.0,Technology
1949,TYRA,23.0,5,15.57,660731621.0494995,0.477,1,975900604.2901108,0.0,-26148000.0,-0.113690004,296000.0,0.0,-50285000.0,0.0,Healthcare
1950,U,40.5,16,30.43,12149786708.72754,0.331,1,16171366109.316357,1391024000.0,-663445000.0,-0.12659,0.0,280498000.0,-59431000.0,0.0,Technology
1951,UAA,12.0,17,9.09,3922598603.1260986,0.32,1,5177830156.126451,5683466000.0,654194000.0,-1.0,-54276000.0,1208799000.0,493974000.0,-170855000.0,Consumer Cyclical
1952,UCTT,37.0,4,30.19,1352092382.9183578,0.226,1,1657665261.4579067,2374300000.0,271900000.0,0.07632,-3900000.0,272685000.0,47200000.0,0.0,Technology
1953,UDMY,15.0,11,8.71,1230914625.3910065,0.722,1,2119634984.923313,629097000.0,-129974000.0,-0.12792,0.0,110940000.0,-60957000.0,0.0,Consumer Defensive
1954,UDR,47.0,17,40.56,22213535538.67163,0.159,1,25745487689.32042,1517386000.0,912639000.0,0.01375,658295000.0,226619000.0,820071000.0,0.0,Real Estate
1955,UEC,6.75,4,2.7,998468139.2335815,1.5,1,2496170348.083954,23161000.0,-431000.0,-0.00414,8190000.0,23161000.0,18296000.0,22469000.0,Energy
1956,UEIC,21.0,4,9.86,126413083.59832764,1.13,1,269259868.06443787,542751000.0,38581000.0,0.020060001,1091000.0,-58851000.0,10926000.0,0.0,Technology
1957,UFPI,102.0,5,76.67,4789344775.619507,0.33,1,6369828551.573944,9626739000.0,1063746000.0,0.17856,-1458000.0,990605000.0,831567000.0,0.0,Basic Materials
1958,UHS,136.5,16,128.7,9190312342.077637,0.061,0,9750921394.944372,13399370000.0,1570485000.0,0.051810004,-4525000.0,757253000.0,996023000.0,0.0,Healthcare
1959,ULCC,18.0,11,9.46,2060047448.307037,0.903,1,3920270294.128292,3326000000.0,20000000.0,-0.03265,45000000.0,1266000000.0,-78000000.0,0.0,Industrials
1960,ULTA,596.0,20,534.12,27176452647.5586,0.116,1,30328921154.6754,10208580000.0,1879982000.0,0.18393,0.0,1577691000.0,1481915000.0,0.0,Consumer Cyclical
1961,UMH,20.0,7,14.95,863991883.9770317,0.338,1,1156021140.7612684,195776000.0,82947000.0,0.0167,0.0,9677000.0,-7983000.0,0.0,Real Estate
1962,UNFI,32.0,7,26.37,1577756705.212593,0.214,1,1915396640.128088,28928000000.0,610000000.0,0.02932,-74000000.0,1978000000.0,558000000.0,227000000.0,Consumer Defensive
1963,UNIT,7.0,9,3.15,747346947.4262085,1.222,1,1660604917.1810353,1128847000.0,891993000.0,0.08076,-18147000.0,28325000.0,460115000.0,0.0,Real Estate
1964,UNVR,36.58,10,35.1,5560716977.462647,0.042,0,5794267090.516079,11475300000.0,1044100000.0,0.07774,0.0,1939800000.0,546400000.0,0.0,Basic Materials
